"V1","V2","V3"
"Sampling Amount","MaxDepth","Fault Rate"
"1","25","27.167346514451"
"1","26","27.167346514451"
"1","27","27.167346514451"
"1","28","27.167346514451"
"1","29","27.167346514451"
"1","30","27.167346514451"
"2","25","48.9385078734672"
"2","26","48.9385078734672"
"2","27","48.9385078734672"
"2","28","48.9385078734672"
"2","29","48.9385078734672"
"2","30","48.9385078734672"
"3","25","30.9568692901686"
"3","26","30.9568692901686"
"3","27","30.9568692901686"
"3","28","30.9568692901686"
"3","29","30.9568692901686"
"3","30","30.9568692901686"
"4","25","32.8461925256962"
"4","26","32.8461925256962"
"4","27","32.8461925256962"
"4","28","32.8461925256962"
"4","29","32.8461925256962"
"4","30","32.8461925256962"
"5","25","23.2165263318047"
"5","26","23.2165263318047"
"5","27","23.2165263318047"
"5","28","23.2165263318047"
"5","29","23.2165263318047"
"5","30","23.2165263318047"
"6","25","33.2039775163911"
"6","26","33.2039775163911"
"6","27","33.2039775163911"
"6","28","33.2039775163911"
"6","29","33.2039775163911"
"6","30","33.2039775163911"
"7","25","39.1313600104595"
"7","26","39.1313600104595"
"7","27","39.1313600104595"
"7","28","39.1313600104595"
"7","29","39.1313600104595"
"7","30","39.1313600104595"
"8","25","38.8765051050203"
"8","26","38.8765051050203"
"8","27","38.8765051050203"
"8","28","38.8765051050203"
"8","29","38.8765051050203"
"8","30","38.8765051050203"
"9","25","32.9343168028033"
"9","26","32.9343168028033"
"9","27","32.9343168028033"
"9","28","32.9343168028033"
"9","29","32.9343168028033"
"9","30","32.9343168028033"
"10","25","31.7103260258462"
"10","26","31.7103260258462"
"10","27","31.7103260258462"
"10","28","31.7103260258462"
"10","29","31.7103260258462"
"10","30","31.7103260258462"
"11","25","20.0336731611655"
"11","26","20.0336731611655"
"11","27","20.0336731611655"
"11","28","20.0336731611655"
"11","29","20.0336731611655"
"11","30","20.0336731611655"
"12","25","17.3842949812184"
"12","26","17.3842949812184"
"12","27","17.3842949812184"
"12","28","17.3842949812184"
"12","29","17.3842949812184"
"12","30","17.3842949812184"
"13","25","15.1148292470041"
"13","26","15.1148292470041"
"13","27","15.1148292470041"
"13","28","15.1148292470041"
"13","29","15.1148292470041"
"13","30","15.1148292470041"
"14","25","11.6089539622733"
"14","26","11.6089539622733"
"14","27","11.6089539622733"
"14","28","11.6089539622733"
"14","29","11.6089539622733"
"14","30","11.6089539622733"
"15","25","11.6267743110921"
"15","26","11.6267743110921"
"15","27","11.6267743110921"
"15","28","11.6267743110921"
"15","29","11.6267743110921"
"15","30","11.6267743110921"
"16","25","9.09201108602275"
"16","26","9.09201108602275"
"16","27","9.09201108602275"
"16","28","9.09201108602275"
"16","29","9.09201108602275"
"16","30","9.09201108602275"
"17","25","9.89842528637969"
"17","26","9.89842528637969"
"17","27","9.89842528637969"
"17","28","9.89842528637969"
"17","29","9.89842528637969"
"17","30","9.89842528637969"
"18","25","9.420460847314"
"18","26","9.420460847314"
"18","27","9.420460847314"
"18","28","9.420460847314"
"18","29","9.420460847314"
"18","30","9.420460847314"
"19","25","7.82097359826246"
"19","26","7.82097359826246"
"19","27","7.82097359826246"
"19","28","7.82097359826246"
"19","29","7.82097359826246"
"19","30","7.82097359826246"
"20","25","7.15139305052073"
"20","26","7.15139305052073"
